sampleID,ITGAV,TCEA1,DPYSL2,IGFBP7,GJA1,C11orf10,RAC1,CALM2,RPL36AL,SRI,LGALS3,LGALS1,MAGED1,CAP1,NPC2,PSMB7,BEX1,EIF3K,H3F3A,IARS,POSTN,RPL12,PKM2,RPL19,HLA-DRB1,MTCH1,ATP5J,ATP5O,SCHIP1,NES,ATP5A1,POMP,ODC1,HBA2,CCDC72,SPARCL1,TIMM8B,MAP1B,GNAS,RPL18A,RPS19,NDUFS5,HBB,CLTA,CLTC,ACTR3,RPS3,UCRC,CCDC56,HINT1,RPL37,PTPRZ1,DYNC1I2,EEF2,C2orf28,C2orf25,COX6A1,IFITM3,ATP5J2,COX7A2,RPS3A,RBBP7,HLA-DPA1,SCRG1,COX7B,DDX5,EIF1B,ATP5H,ATP5B,ATP5E,PFDN5,RPS13,RPS11,RPS10,RPS17,RPS16,RPS15,RPS14,NGFRAP1,CPE,HMGN3,HMGN2,PSAP,NBPF3,PLP1,SERF2,COX5A,CLIC1,NDUFA13,DYNLRB1,VIM,GNG5,COX6B1,PARK7,15-Sep,SNRPD2,CD63,S100A6,HSPB1,PMP2,TUBA1C,TUBA1B,TUBA1A,C13orf15,TMEM59,MGST3,COL1A2,TGFBI,PSMD14,ARF4,C6orf49,SPP1,SUB1,PFN1,PFN2,TMSB10,PPA1,RPL7A,CKB,PAM,SRP9,GAPDH,MRPL3,CDK2AP1,POLR2G,RPL39,RPL36,RPL34,RPL35,RPL30,ATF4,YBX1,ARPC5,TBCA,ERH,ECOP,TSC22D1,UBA52,CSTB,HNRNPA1,MIF,CDK4,HSPD1,SEC11A,TPI1,CTSB,RPL15,RPL10,RPL11,RPL13,RPL18,PSMB4,PSMB3,PSMB1,MORF4L2,MORF4L1,NDUFA4,NDUFA3,NDUFA1,SAT1,EIF1,TIMP1,HLA-C,HLA-A,NFKBIA,HLA-E,NACA,SDCBP,MARCKSL1,SSBP1,PTGDS,CHCHD2,HSPC152,DYNLT1,STRAP,ACTB,MT1X,ADAR,CNBP,YWHAQ,YWHAB,SEC61G,H3F3B,A2M,PPIB,PPIA,FAU,HNRNPA2B1,TSPAN3,UBB,UBC,PCBP2,TXNL1,NDUFAB1,NDUFB5,NDUFB4,CCT4,CCT5,RPS4Y1,MXRA7,GPX1,RAN,ATP1B3,SNX3,TUBB2A,FABP5,ATP6V1F,ATP6V0C,SEPW1,ATP5F1,GABARAPL2,CNN3,CD81,RPL13A,BNIP3L,APEX1,GNB2L1,PABPC1,ARL6IP1,B2M,HSPA5,AGT,RPLP1,RPLP0,DYNLL1,UQCRQ,GLO1,HIF1A,BTF3,DDR1,PSMA1,PSMA6,C3,CAPN2,PPP1CC,SRPX,CCNI,PTN,NGRN,PBEF1,STARD7,GSTO1,EEF1A1,HMGB1,HOPX,HLA-B,PSMC2,EIF3H,EIF3E,EIF3F,HSBP1,PHB2,TOMM7,MATR3,DAD1,ANXA2,ANXA5,MEST,COX8A,C20orf24,SOD1,FCGBP,BAALC,UQCRFS1,TNC,RPL35A,VPS35,RPL36A,SERPINA3,UQCR,ANP32B,SKP1A,LTF,ARL8B,C1orf61,CAMK2N1,ANXA1,COX6C,UBE2E1,ATP5G3,PPT1,RPS27,RPS24,PRDX4,RPS23,RPS28,RPS29,UCHL1,MDH2,MDH1,ANAPC13,EIF3EIP,SRP14,OLA1,FAM127A,GPM6A,GPM6B,TCF12,RPS27A,SERPINE2,FTL,PMP22,RTN4,ARPC2,RTN3,PRCP,PEBP1,EIF4A1,C1QB,DDAH1,VSIG4,EIF4A2,CD74,RAB13,SSR4,APOC1,CYCS,PON2,RPS5,DSTN,C14orf166,SNRPG,HSP90AA1,RAB31,HIST1H4C,HSPA8,SPARC,RPN2,CHI3L1,DBI,FABP7,SERINC1,RPS4X,PRDX6,PRDX2,PRDX1,SLC25A3,RPS7,RPS6,RPS2,VDAC2,RPS9,RPS8,RPS20,RPL29,RPL24,RPL27,RPL21,RPL22,OAZ1,FXYD6,EEF1G,RPL8,RPL9,RPL6,RPL4,RPL3,RHOB,TMEM66,ITM2B,RPL5,HIGD1A,RHOA,GTF3A,SLC1A3,PTGES3,SLC25A5,CLU,ACTG1,TMED10,RPS15A,SRGN,LIPA,CUTA,GLTSCR2,ELOVL5,TINP1,HEY1,HSPA1A,NPM1,SCG5,SUMO2,HTRA1,COX7C,LAPTM4A,SPCS1,SPCS2,HLA-DRA,PEA15,S100B,HNRPK,TPT1,ATP5C1,ALDOA,NDUFB2,NDUFB1,AQP1,7-Sep,2-Sep,FTH1,S100A10,GABARAP,CSRP2,HSD17B12,TEGT,GPX4,CYB5R3,MLLT11,TUBB,CST3,RPL10A,MYL6,NARS,CD9,CRYAB,AKR1B1,SEPP1,ATP5G2,GOLGA7,PTTG1IP,PTMA,GLUL,CFL1,RPS25,LDHA,LDHB
TCGA-02-0001-01,-1.618916045,-1.942944644,-2.181436131,-2.165929856,-1.596859001,-1.208067248,-1.066774063,-1.8372323,0.944493246,-1.896660942,-0.252800233,-0.812587954,-2.174951892,0.771678172,-0.028439968,-0.381663149,-1.352361431,1.79013926,-1.348605317,-1.17327753,-0.003664653,-1.018117814,0.042340616,-1.135232066,0.708468242,-1.538594961,-1.605200194,-0.633572856,-1.782745761,-1.472181513,-1.391987203,-0.530601771,-0.397806844,-1.166623,-1.996341109,-2.280029529,-1.119786514,-1.682058599,-2.122937207,-0.194585759,0.815164553,-1.00037064,-1.102388057,-1.132784294,-1.458296074,-1.049630097,0.772878135,-0.072545434,-1.460586609,-0.838982262,1.984515871,-2.331532866,-2.352701275,-0.589865354,-1.619022756,-1.075304871,-1.941801072,-0.35364631,-0.499681354,-0.815647138,-1.255225687,-1.645078363,0.052466991,-1.70263876,0.018004803,-1.773360275,-2.358510982,-1.237144095,0.507083739,-0.241262897,-0.372432734,-1.204567486,0.5068581,0.391918956,-0.025077095,1.007187639,-1.143480377,-0.809549431,-2.504390157,-1.606885566,-1.85556174,-1.367588478,0.67100603,-1.098428588,-1.017484536,-0.313331958,-0.204761251,1.185262534,-0.905182598,-1.615871247,-2.206471069,-1.508118255,0.766903564,-1.095859837,-1.018686632,1.237884397,-0.753998379,1.384622024,-0.138875965,-1.769630951,0.670847851,-0.465965266,-1.994538144,-1.219640231,-1.124779577,0.657015261,0.189683993,-0.399405298,-1.094872011,-1.059853638,-0.988732929,-1.229651204,-0.260562554,0.840816236,-1.850688339,0.95296226,0.024687965,-0.300148915,-1.620518353,-1.990656434,-2.257918669,-1.224284849,-1.514586422,-2.625259059,-1.049610871,0.081312366,-0.118479776,-0.60533773,-0.415406534,-1.742992994,-0.884230089,-1.619459745,-0.602869234,-1.490431905,-1.014859199,-0.4473417,-0.601208085,-1.080846179,-0.541867941,-0.605876295,-0.755057326,-0.581891832,-0.871050897,-0.899318754,-0.02736916,0.708397007,-2.446475819,-0.454767182,-0.19322898,0.32880741,0.151263953,1.320167947,-0.13341864,-0.108984786,0.102537048,-1.645906901,-0.959909492,-0.788421925,0.39553649,0.557204686,-2.747439231,-0.326957511,0.418195328,-0.538454009,0.675405875,0.162962367,-0.303107131,-0.695100936,-1.384246817,-2.001550671,-0.401818638,-1.02033958,-0.94801452,-1.367913517,0.475400124,-1.300330934,-0.738232783,0.047667072,-1.610140856,-1.979166898,-0.432925272,-0.456722298,-2.017168913,-0.86671363,-0.372914039,-0.397781855,-1.194399209,-0.508407597,-2.431019815,-1.581965137,-1.364139185,-0.979388513,-1.696336505,-0.677015937,-0.442055103,-2.50240639,-0.131998805,0.498492443,-0.66676753,-1.912038552,-0.366713869,-0.447072526,0.769781809,-2.284637382,-1.979916782,-1.00004394,-1.444066248,-1.598374345,-1.261333132,-1.450201653,-2.008280442,-1.701703929,-1.465787077,0.496668841,-2.07742385,-1.614763443,-1.488467519,-1.049166099,-2.263023747,-0.443848915,-0.616411405,-1.448134658,-0.306852746,-1.665776412,-1.923508512,-1.244264736,-2.076567131,-1.134787485,-1.727525145,-1.861280896,-1.032012134,-0.214563385,-0.727456422,-0.682923069,-1.633708631,-0.953261939,-1.875402826,-1.945984952,-1.943212123,-1.050321798,-1.746988922,-0.093392379,-1.334406685,-1.883328605,-1.218516316,-0.088725948,-0.972267889,0.770463121,0.456218058,-1.260690328,-1.142316035,0.310938422,0.515901488,-2.078159067,-1.622359521,1.76355657,-1.7594433,-1.202546983,-1.671648263,-0.318654271,-1.279926096,-1.101144088,-1.915003863,1.088097693,-1.190157746,-0.149239579,-1.400684355,0.632207226,-1.413784288,-1.159661431,0.42407549,-2.239825583,-0.599332546,-1.866823662,-1.768654216,-1.042351349,-0.648912597,-1.502153521,-2.623723436,-0.268064091,-0.759878656,-0.661778089,-0.142279246,-1.085182244,-1.549539591,0.045521582,0.496727756,-1.357942614,1.842429549,-1.318714505,-2.144965733,0.047686574,-1.619450041,-0.718171936,-2.073332635,-2.020779166,-2.289510728,-1.889652008,0.560837093,-1.483704299,0.777963101,-1.72535201,-1.47793052,0.00395789,-1.393201032,-1.207684877,-1.933522814,0.628398431,0.430704405,-1.751021213,-0.452226354,-1.04231348,0.359939968,-0.183835889,-0.308098995,0.066446608,-0.19393975,-1.772085847,-0.489969052,-1.675686425,-1.176613229,-0.645649108,-1.099046931,-0.207950146,-0.568250445,-0.777795147,-1.882037396,-0.500420184,-1.20319567,-1.850359442,-1.317390374,-1.603226492,-0.755962503,1.439254896,-1.730954485,-0.650580595,-1.383007529,-0.436614242,-0.298848778,-1.411103757,-0.495746906,0.251941174,0.349844098,1.36638062,-0.541022639,0.030463025,0.695315676,-0.300784468,-0.072865139,-0.458587447,-1.425347494,-0.483639708,0.057276925,-0.896232575,-0.543033711,0.632749874,-0.65497392,-1.458273057,-1.749597271,-1.709698197,0.187100819,-1.717257502,-1.253338699,-0.719868675,-1.730513049,-0.845755971,0.202662021,-2.158738914,-1.66139109,-1.278148412,-1.205082785,0.242365549,-0.253359548,-1.35682482,1.117976805,1.208788107,-1.501879819,-1.898750756,0.215337149,0.67173019,-1.565846734,-1.923429461,-1.717959399,-1.345526475,-0.238460817,-1.743366127,-2.391217017,0.168962034,-2.02389063,-1.485749355,-1.476111508,-0.792426925,-0.65617178,-0.356600145,-1.590527174,-0.117467343,-0.860917087,-2.189722114,-2.377222907,-0.203526698,1.380122773,-1.234355012,-1.516046502,-1.609202801,0.31357155,-0.153365896,-1.603477127,-1.463122271,-1.081213608,-1.306194367,-0.697933294,-0.581283067,-2.208230675,-0.477632974,-1.514388163,-1.893153253,-0.478744053,-0.292099742,-1.665809665,-1.360705158,0.486420012,-0.800378354,-0.124020001,-0.047193395,-0.702429123,-0.800032913
TCGA-02-0003-01,-0.999683039,-0.719150821,-1.826830389,-0.762830542,-1.111073997,0.56038517,-1.600493595,-1.094279763,0.926451328,-1.920672806,-0.169962673,-0.742897663,-1.754882783,-0.598212462,0.783992856,-0.652618789,-1.347388786,-0.4331521,0.000683882,0.11380347,1.164975034,0.42501142,-0.598388209,0.598655649,2.076132204,-1.189701325,-0.738442711,-0.853878497,-1.648645682,-1.446722146,-0.631971351,-0.297162112,-0.210537919,-1.051007457,-1.19064515,-0.861665206,-1.384602672,-1.333096785,-0.859141714,0.832324003,0.26739559,-1.627526732,-1.009056483,-0.325569282,-0.640549851,0.951165606,0.957014857,-0.62516483,-1.088991978,-0.705100782,0.565101404,-2.066745622,-2.031710046,0.028435785,-1.09077636,0.826278601,-1.489613034,-0.147335548,-1.552267485,-0.702493931,-0.198860992,0.946307678,1.878545575,-1.699820895,-0.82776082,0.701011128,-1.380946273,-0.989852648,-0.683417503,-1.016496403,-1.014315038,-0.571090911,0.073037257,-0.656803509,0.694629916,0.181042587,-0.902542091,0.085761327,-1.586943185,-1.440838447,-0.673713267,-0.703706229,1.005071861,-0.79900488,-1.020441519,-0.442972595,0.049078133,0.22932845,-1.589721282,-1.549657744,-1.372146331,-0.31665682,-1.079408528,-0.510569203,-0.351795108,-0.435300745,-1.165734624,-0.947985768,0.536374472,-1.771561363,-0.68694241,-1.6732415,-2.578285655,-0.21796835,0.316201038,-1.194778174,0.871445322,-0.43159663,-0.600978297,-0.688043229,-0.21157333,-1.356865587,-0.053878062,0.156774876,-0.869791775,-0.807785769,1.028311611,0.081604247,-1.588447435,-1.07894615,-0.992057013,-0.229604928,1.662969633,-1.964599755,-0.638829193,-0.309854096,-0.648718771,0.244540066,-0.526510579,-0.104499525,2.285710248,0.46006001,0.277910545,-1.331388448,-0.554826609,-0.363663761,-1.70063479,-0.814124216,2.307015471,0.065484248,0.631039508,-0.328613149,0.364777878,-0.104313551,-1.057897325,0.208147959,-0.292359098,0.391986828,0.386792441,0.752613596,0.368075068,0.490217683,-0.009361629,-0.283479254,-1.538623175,-0.875432342,-1.208843386,-1.539576198,-1.180963015,0.652407331,0.177938353,0.227680467,1.024892009,0.051598126,-0.24100569,0.908599691,0.558398777,-0.515092223,-1.245652976,-0.7721989,-0.126211835,-0.936250404,-0.704618579,-1.044901761,0.021459356,-0.58451856,-1.357757619,0.308072978,1.430445715,-0.33209191,-1.130435971,-0.709885658,-0.527590593,0.224761484,1.02084172,-0.868252816,-1.171067446,0.436895519,-1.259794858,-1.345666247,-0.286682354,-0.002031264,-0.527021249,-0.997466278,-0.221840255,0.074391724,-0.180297107,0.401109065,-1.065057176,-0.524896564,-0.903992742,1.077577511,0.58673303,-1.442589268,-1.921974793,-0.492685212,-1.016569928,-1.01398224,-1.397830983,-0.958191291,-1.365088042,-1.43631661,-1.233006798,0.388306734,-1.320928935,-0.943738273,-0.105266307,0.322914154,-1.804537078,0.912017599,0.086423509,-1.448134658,0.578716968,-0.021101893,-1.530905279,-1.612766753,-0.728115572,-1.221872655,-0.224697765,-1.299485317,1.064958643,-0.370468414,-0.0827471,-0.070816525,0.894543227,-0.794559686,-0.683062963,-1.926444594,-1.354455997,-0.988637257,-0.640119505,0.410899087,-0.02800546,-1.238888101,-0.762309705,1.030050245,-0.723961659,1.166713526,-0.226443854,0.494476295,-1.13300564,-0.060892922,-1.103884039,-1.11910016,-1.425009747,1.541295539,-1.249675715,-1.018639462,-0.656068643,0.335559365,-0.061317026,-1.085317742,-1.906972505,-0.525508941,-1.168344207,-0.294261599,-0.700929559,0.774928376,-1.54120868,-1.758686786,0.372731063,-1.55231097,-0.076915332,-0.97997602,-1.770288239,-1.510789778,-0.225460227,-1.085246825,-1.896062587,-0.574280271,0.512969052,1.126278207,0.325163658,0.07699572,-0.144736285,-0.746400999,0.195868733,-0.532483324,-0.856189081,-0.595851842,-1.158435711,0.635919097,-0.505486223,-0.69884146,-1.948349586,-2.018130326,-2.273595264,-1.415087772,0.600380568,-1.351010809,1.202267655,-1.197084903,-1.453403343,1.164018265,-1.27349407,-1.013057869,-2.049558623,-0.560799861,-0.08695115,-1.647968876,-0.62149667,0.09637663,1.207229907,-0.939307642,2.543000547,0.093479943,-1.095121207,-1.52053881,0.166040914,0.016790931,-0.603910373,0.039561491,-1.613536356,-1.901529312,-0.930802269,-0.135724595,-0.981762753,0.276519399,-1.173620892,-1.842346056,-1.319125158,-1.046317341,0.42234036,-0.211306916,-1.257796522,1.958467544,-0.740078298,0.244129176,-0.081720059,0.029896186,0.481413836,-0.105070629,0.319001364,0.612204258,-0.397508792,0.20932652,-0.378344963,0.330438448,0.485600242,0.365873372,-1.396962829,0.667093816,-0.208245066,-0.590376384,0.694978491,1.674714468,0.988531325,-1.528983087,-1.100062403,-0.524767441,0.336019307,-1.400404886,-0.01777218,-0.658031108,-1.698869962,0.045116872,0.576968843,-1.922715834,-0.804214684,-0.902171633,0.15029615,0.428031119,3.013470604,-0.970624464,0.50275581,-0.481808845,-0.268947022,-1.292388071,-1.099981725,0.823723241,-1.548355644,-0.038695453,-1.556376802,-1.360343315,-0.318038284,-0.631562674,-0.022155855,2.784708535,-1.759995686,-1.47005274,-1.111425062,0.121238792,-0.471282338,-0.922373696,-1.75202785,-1.066998823,-0.478454134,-2.164132693,-1.517615024,0.638422704,-0.213956894,-1.560612185,-1.006861291,-1.117326468,-0.082984979,-0.954291326,-0.648053495,-0.843616952,0.501650459,-1.226289125,1.093434273,-1.164253428,-0.430918437,-0.014017798,-1.464750436,-0.673777702,0.342495366,-0.250945522,-1.767243991,-1.691633825,0.467092017,-0.504002206,-1.237456062,0.588381399,-0.278352868,-0.717228123
TCGA-02-0004-01,0.934404301,0.204693535,-0.681181071,0.870009895,0.759057866,0.634070688,0.255504058,0.400224298,1.224142975,-0.788684939,-0.059821112,1.872537978,0.742793089,0.462348029,0.862111396,0.367646275,-1.119475868,0.17764223,-0.753386961,1.342674776,3.924383328,1.287436498,0.28877478,1.300498174,1.436477302,-0.025212175,0.389939727,0.144930516,-0.73085982,-0.865546254,-0.051177395,0.743363498,-0.462382335,-0.971185219,0.176182662,-0.448820559,0.329990429,-1.12545907,-0.096782956,0.102432239,-1.082287394,-0.168736961,-0.953396157,1.854926615,0.769235185,0.53443471,-0.310193762,0.53398805,0.173534359,-0.02595655,2.136434033,-1.700272021,1.243444359,-0.23184739,1.225086465,1.836220975,0.393976764,1.600824239,0.369846319,0.061804552,0.712409187,0.483234292,1.588601146,-0.71356816,1.008602665,0.654422545,-0.826992938,0.611856897,0.539935941,1.837346576,0.329005659,0.579133258,-0.702181729,-0.161458313,1.375391743,-0.369280874,-0.280333154,0.670601418,-0.566034122,-0.087822251,0.154456107,0.516615656,1.172867483,-0.198925268,-0.966723002,0.727782075,-0.072646016,1.299798415,-0.722046275,0.025766978,0.531501369,0.60691313,-0.412472263,1.058201593,1.006630583,-0.056958685,0.086234065,0.751784484,1.440630753,-0.361395248,0.733131808,0.188084673,-0.244029885,0.236705308,0.426856546,0.504767722,5.87503876,4.607046525,0.782428075,3.167849419,0.090502839,-1.063997942,0.708389514,2.25846717,0.314267831,1.762946576,0.094505263,0.130802452,-0.97129895,1.053232531,0.040535125,-0.267911511,1.309442989,-0.312147771,-0.358855089,-0.043326735,0.667960323,0.286922423,1.065695851,1.344497951,1.258289869,0.029324886,0.602322987,-0.595812461,-0.108894634,0.999926732,-0.36592558,-0.530651598,0.131923729,-0.638022472,0.67374339,-0.181442608,-0.301677555,0.937243899,-0.042684865,0.845257596,-0.145526764,0.492718199,0.647018268,-0.003876148,-0.618308171,0.398378925,0.614925265,1.829318629,1.325523613,1.167771522,0.138560707,-0.798072729,0.54167268,0.469935594,-0.356323706,1.392000042,0.95789867,0.350748509,-0.776990942,-0.320941039,0.137679426,0.051405785,-0.714570695,1.756008629,1.627524985,2.227122678,0.465753391,0.17044841,0.626044184,0.666405243,-0.417235458,0.655943464,0.286215598,0.162923656,-0.297298191,-0.434677173,-0.492490073,1.92557515,2.851495888,0.033404307,0.289288771,-0.160869686,0.435548536,0.494448519,0.669287828,1.261045341,0.119913105,-0.193427241,0.186891848,0.607522369,0.624674598,0.760119427,1.247272249,-0.005775591,0.286883111,1.655339631,0.368046436,0.843070059,-0.518056053,-0.723071813,-0.173183523,-0.714899412,-0.462033215,0.677410723,-0.525667453,0.396062199,0.451045219,-0.084120868,-0.326857105,0.72359561,0.793850076,0.896320827,-1.284405142,1.268367131,1.502446061,-0.92690315,0.402392538,0.695199669,-0.24040391,0.583280802,0.673261561,-0.438905069,-0.895602845,-0.514908731,1.143081084,1.053997197,0.156302423,0.551208411,0.291037324,0.331926875,0.311971017,-0.693625633,-0.070243605,-0.368163341,-1.10970047,0.606529397,0.365199526,-1.220951387,-1.121175528,0.452856692,1.688529401,0.75714378,0.420533458,1.108784613,-0.136793395,0.910939,0.220966718,-0.135812395,1.175484675,2.044235286,1.422454835,0.513202007,-0.05328813,0.793817502,-0.299840257,-0.674665714,-1.069703503,0.157813546,0.413541337,-0.474708845,0.838530993,1.36216644,0.908771529,-0.91052134,-0.970781447,0.064206115,1.544539326,-0.40273791,-1.578562869,-1.195146716,1.080565659,-0.316141789,-0.085094788,0.273835329,1.124230536,0.382768187,0.719803341,2.140499861,1.344944164,-0.481371963,0.513875162,-0.579135579,1.055779003,0.644205446,0.447667075,0.803372151,0.297906714,0.57213739,0.182826903,-1.12149788,-1.21610106,-0.847998434,0.442206666,0.672818152,0.457209063,0.60949342,0.055018009,2.187758182,-1.106356048,0.198652216,-0.683330543,-0.290196576,0.368585738,-0.462214766,-0.130362601,-1.088623843,1.150418109,0.094495809,0.907978911,-0.478854383,0.532385604,-0.649192488,0.044931382,1.595112923,1.227162518,0.13180138,-0.636631334,0.307628868,-1.31226984,0.048128206,4.283479856,0.965998617,0.38246746,-1.542988843,-0.584733506,-0.092512371,0.928642371,0.835491337,-0.92985328,-0.143316183,0.789078666,0.746150203,0.864572271,-0.46104772,-0.202598683,0.065907915,-0.006249275,0.464814462,0.431196168,0.525209298,-0.79873603,1.722460832,0.170858192,-0.020044458,-1.164012819,-0.136905528,-0.169971626,0.744390764,0.7576131,0.904422678,0.082396521,-0.527057917,-0.180496186,0.638191089,0.343634457,-0.694687697,1.014047364,1.090133619,-1.361161844,-0.562662341,0.083317817,0.323761578,0.26046577,0.866574472,0.315309757,0.182097144,0.09835419,0.210964722,-0.723573741,0.068618069,2.240433847,-1.030776383,-0.601611504,0.808097787,0.121460407,-0.589861365,1.561916805,0.742001597,2.351922934,0.232972803,-1.05384378,0.951847954,-0.444644325,-0.64241304,-0.271911966,0.96416267,0.433702827,-0.161246727,0.73627886,-0.430764532,-0.621285431,-0.401874521,0.350851341,-0.136695846,1.521427806,0.483389001,-0.229774249,-1.225740027,-0.062975246,0.034584605,1.616834,-0.584899056,-0.175470555,-0.521422891,0.834382483,0.944994355,0.080229539,-0.761558376,-0.486572059,0.148291379,0.104189285,0.407521986,-0.519160765,-0.080533737,-0.983427951,-0.809604071,0.207478537,0.469544935,0.628865758,0.302350858
TCGA-02-0007-01,-1.358870688,-2.041328069,-2.119172581,-2.614397114,-0.863969487,0.246344513,-2.245765318,-0.611016655,1.600768013,-1.997282086,0.959682492,-1.346880188,-1.882938039,-2.03880713,-0.795564039,-0.120742903,-1.357334077,-0.249913801,-0.784009127,2.700900957,-0.698706836,1.102384519,1.751434021,0.892600766,-1.49673473,-1.781008072,-0.185235746,0.896402521,-1.535460294,-1.482716424,0.133794937,0.249340034,0.273778265,-1.189112599,-0.623306086,-2.400554148,0.526466934,-1.692929683,-2.07046127,0.130402544,0.264928163,-0.391054876,-1.117837502,0.69994916,-1.245587519,-0.152805714,3.144182136,0.99033229,0.446634027,0.733516571,1.778179263,-2.334553253,-2.102171536,-1.23594375,1.791611586,2.464970349,2.073080596,-1.077228982,0.305775859,1.286945188,-0.302773566,0.371457958,-1.475811525,-1.70263876,2.618153399,-1.347161016,-1.619227671,0.725554114,1.522373234,-0.389985941,-0.331783339,-0.1738028,-0.626734626,0.530781417,2.535958243,0.922725525,-0.429952219,0.989736382,-1.68541915,0.219632736,-0.246496931,-0.89314452,-1.12288172,-1.178521349,-1.016991706,0.320909924,2.171828536,0.051650994,-0.498015433,-1.91954007,-2.645998786,-0.775631744,-0.059118416,-0.349854152,1.961532996,0.694289484,-1.014336357,2.770588538,-0.96347804,-1.77107876,0.796246217,-0.155237222,-3.269237111,-1.433078738,-0.379699157,-0.650327736,-0.678336313,0.581730494,1.233484069,-1.293875483,3.256810322,-2.125033015,-0.173337906,0.08077028,-0.6310752,0.331018996,2.462059676,1.042526155,-1.592781342,-1.373140204,-1.654414041,-0.729312149,3.838518216,-2.264387979,-0.379508916,0.842501157,-0.238472698,-0.42911635,1.153724441,1.170222519,1.53032021,-1.163480072,-1.095976146,-0.281038953,1.533827108,-0.389756882,-0.926451547,-0.949417966,-0.398398993,-1.107851213,1.305404977,-0.311534098,1.368396789,1.083162575,-0.572170674,-1.429459776,-1.896286424,-0.5780868,-0.025493056,0.428526512,0.108331059,3.93587185,3.242132611,-0.071256252,1.058166685,-1.394779528,0.33612729,-1.254877469,1.613338074,-1.221498072,-1.623056347,-0.521080804,-1.503949987,-1.851636208,-1.072706943,-1.694536871,0.08854937,-2.640253907,-1.544969086,0.546204855,-0.926294271,-0.043285072,1.216655761,-1.553755898,-0.291880289,-1.552559336,-0.602771912,0.928276359,0.535736185,-0.585978759,-0.792444675,-0.549643681,-1.582799977,-1.702417008,1.939491226,0.658647908,-0.788214437,-0.193727816,-1.184109885,-0.787239537,-1.648984094,0.295510963,-0.145924863,3.147995861,0.315350509,1.002433957,2.704721486,2.563892135,-1.06836523,-1.984990379,-0.58273321,3.658248311,2.822195995,-2.209617276,-2.244570733,-1.123707336,-1.242891509,-0.897890879,-1.697076272,2.689334176,-1.593029879,-1.113026602,-1.104256644,-0.413884689,-2.688038202,0.568114168,-0.307442912,0.60279122,0.489180545,-1.389172137,0.180748326,-1.442419401,1.636663551,1.221854307,0.126752818,1.39697815,0.222243633,-0.386973545,0.733738063,-1.980743175,0.47492863,1.812201998,-1.368302316,0.179977128,0.888831815,-0.95984958,-2.358462058,-1.948353481,-0.956235834,-0.330426916,-1.171193215,1.061913286,-0.694331523,-0.567542525,-1.101958034,-1.768374027,-1.186595372,1.74943471,2.034097975,-1.329184635,-0.339760002,0.811220594,-1.259360834,-0.846525523,1.494122331,1.796416518,-1.608884036,-1.116002268,-0.215124143,3.6189712,0.816326144,-1.099478157,-1.918015622,-0.389958556,-1.275796085,1.142674137,1.421183966,1.879530607,-1.565358939,-1.306694927,1.025233158,-0.987519694,-0.632496233,-2.273514149,-1.51483597,-1.226308929,-0.348014477,1.833100049,-1.875229761,1.249254285,0.058818954,1.813103156,1.665667413,3.844361537,0.265214536,-0.361911115,2.388398348,0.99085562,1.966750343,0.485417622,-0.498976289,0.03480557,-0.892305045,1.127888597,-2.349157297,-2.021441376,-2.290394921,-1.716540526,1.249107314,-0.693620921,0.702194431,-0.936282764,-0.674665491,-0.811291913,-1.189925059,-1.270467783,-1.531140571,1.431714012,-1.340061042,-1.264457645,-1.08094467,-1.426417082,-1.420773926,1.099670857,1.783359388,-1.311481107,0.493155068,-1.149132369,0.318345326,-0.037805113,0.488953792,2.240141685,2.198267888,-2.122336358,0.580881205,1.590606067,-2.398672276,2.187528394,-1.307339335,-1.481743677,-1.319703419,-1.926390676,0.278842998,-0.054699303,-0.472426912,2.369369899,1.020988727,1.78361189,-0.365283685,0.972606429,2.339935247,-0.242713735,0.004966264,-0.285533594,1.238024018,1.145488207,1.260877759,0.286629233,-0.994494424,0.588068486,-1.462541193,-1.124870824,1.773202822,-0.290556829,1.554247038,2.471510921,0.330783043,-1.3504103,-1.687563042,-2.279406626,1.294682073,-1.289506471,-1.424374004,1.136929616,-1.818349894,1.718186805,3.320800586,-1.946439803,-1.476158419,0.783812288,1.54976269,-1.324612976,-0.175058314,-1.014301885,-1.679304753,-0.675113535,1.242000033,-1.438713253,-0.070647451,3.011286777,-1.521535973,-0.478994658,-1.830065155,1.013643657,-0.337246638,0.33585072,-0.045506816,-1.242874791,-2.166146498,-1.49003025,-1.177509183,-1.907358155,3.185149658,0.716340932,-0.717227223,1.447411947,-0.881224855,-2.528355461,-1.589406452,-0.383134615,1.992444581,-2.637260854,-1.510035884,-1.055089055,2.323640196,-0.025217827,-1.165372551,-0.839364055,0.149347644,-1.4942267,1.168380073,-0.404825278,-1.090338345,-0.571756189,-1.487599548,3.549622389,-1.804459115,0.973392502,-1.476171578,-1.818780102,2.85640029,-1.499226391,-0.116346423,1.473646291,0.465972485,-0.351446963
